pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
NFKB1,NFKB1,TF_Targets,Tcon,SF_vs_PB_Tcon,2.40237431,0.501513702,3.2649440499999998e-18,1.9589664300000002e-15,289,121,CCL5/CD58/CDKN1A/CCR5/IFNG/SDC4/GADD45G/CXCR4/BCL3/CTSB/TNIP3/CD74/ALOX5AP/CD2/UPP1/CCL3/CD99/TNFRSF18/CCL4/PDGFA/FASLG/PRF1/PLAUR/ICAM1/TNF/STAT4/CSF1/NAMPT/IL10/VIM/BCL2L11/TBX21/CD86/S100A6/PGLYRP2/TANK/CRMP1/CEACAM1/CCR2/IL15/TAP1/IRF7/CCL20/CASP3/ITGAX/TNFSF14/TIMP1/FAS/EBI3/NFKBID/ATF3/TAPBP/FN1/TNFSF4/PTPN13/MIF/NR4A1/PTHLH/VEGFA/TNFRSF9/CSF2/LGALS1/PLAU/CASP9/MAF/NQO1/TRIM21/BCL2L1/NOD2/NCOR2/OPTN/SQSTM1/HSPA1A/PTGS1/IL1RN/OLR1/DDIT3/TNFRSF1A/EGR1/EP300/IL18/CCL2/PPARA/HIF1A/RRM2B/APOE/TCIRG1/MMP9/CREB3/AKT1/BRCA2/CD83/GADD45B/FOXP3/CXCL10/SERPINE1/IL32/ABCB1/HLA-A/IL21/CEBPA/A2M/NCOR1/GSTP1/CFLAR/IRF4/FCGR1A/RELA/CD4/NFKB2/HSPA1B/IL17C/THBD/TREM1/FAF1/HMOX1/TRAF2/PDCD4/HBEGF/SERPINB1/HLA-F,up,FALSE
STAT3,STAT3,TF_Targets,Tcon,SF_vs_PB_Tcon,2.38779449,0.49781877,1.8431868399999997e-17,5.5295605100000006e-15,294,126,CCL5/F2R/CDKN1A/CCR5/IFNG/CXCR6/VDR/GADD45G/BCL3/NOTCH1/S100A11/RALGDS/SETD7/PTTG1/CEBPD/FASLG/BATF/PRF1/ARID5A/ICAM1/LIF/PLSCR1/TNF/ENTPD1/BMPR2/IL10/VIM/PRDM1/MYD88/IL7/CLU/ANXA1/SBNO2/CIITA/EIF6/CCL20/OAS1/BCL6/BAD/CASP3/SPI1/CD9/TIMP1/FAS/DAPK1/CSRP1/IFI16/NDUFA13/SOCS1/FN1/PTPN13/CST3/MIF/VEGFA/PIAS3/MAF/ETV6/CCDC88A/EPAS1/NR3C1/BCL2L1/EED/STS/TSPO/HSPA1A/IL1RN/DDIT3/TWIST1/EGR1/FSCN1/SH2D1A/CYBB/CCL2/JAK3/PPARA/HIF1A/MMP9/AKT1/STAT3/MAFB/GADD45B/FOXP3/CXCL10/ABCB1/ENO2/KLF4/PIM3/IL21/ESR2/CEBPA/CAV1/A2M/CFLAR/FOS/TNFRSF1B/HAMP/FCGR1A/RELA/HSPA1B/FASN/BST2/OSM/EZH2/HMOX1/LCAT/TLR4/HMGB1/HRAS/KLF11/ZFP36/PTK6/TPX2/MMP14/FLT3/AHR/CDKN2D/MICA/MUC1/PROS1/MCAT/XAF1/PRKAA1/IRAK3/HK2/PTGER4/PNP,up,FALSE
CREB1,CREB1,TF_Targets,Tcon,SF_vs_PB_Tcon,2.25075431,0.469861887,9.375472720000001e-15,1.71387e-12,289,110,SKIL/CCL5/CDKN1A/CCR5/IFNG/SDC4/GADD45G/CXCR4/CTSB/PPARG/CCL3/SLC20A1/LDHA/CCL4/LDLR/ICAM1/CDKN2A/NR5A2/PDE4D/ANG/TNF/STAT4/PPP3CA/ENTPD1/ENO1/HLA-DRA/IL10/SLC39A1/MCAM/BCL2L11/CREM/CD86/PSEN1/PDE4B/CIITA/GEM/PSENEN/HLA-DQB1/IRF7/SCD/USF2/HMGCR/RGS2/GALNT1/GZMB/CD59/HERPUD1/PDLIM7/ATF3/FN1/NTRK2/PKM/COX8A/SLC2A3/MIF/PER1/PTHLH/VEGFA/PLAU/EGR3/SPP1/ETV6/THBS1/NR3C1/PPP2R2B/BCL2L1/NPC1/SQSTM1/HSPA1A/EGR1/FSCN1/ATP6V0B/CD68/CCL2/SLC2A1/HIF1A/RRM2B/ATP2A2/ADARB1/MMP9/CHGB/NDC80/AKT1/TFRC/STAT3/GADD45B/FOXP3/ACSL4/PLK4/JUN/SERPINE1/IL32/ABCB1/SDS/C3/TNFSF13/ESR2/FILIP1L/MITF/GSTP1/FOS/FOSL1/CD4/HSPA1B/PBK/HPGD/RAB18/HMOX1/TAGLN/CPD,up,FALSE
SPI1,SPI1,TF_Targets,Tcon,SF_vs_PB_Tcon,2.32927718,0.496227247,1.14258e-14,1.71387e-12,241,107,CCL5/IFNG/NOTCH1/NCF4/CCL3/CD44/DAPK2/FASLG/ITGA3/ICAM1/CDKN2A/TNF/CSF1/LSP1/IL10/VIM/BCL2L11/PRDM1/CD86/FGL2/BSG/EGR2/ANXA1/CIITA/HLA-DQB1/FCER1A/RUNX3/OAS1/BCL6/NCF1/SPI1/ITGAX/YWHAB/TIMP1/GFI1/EBI3/PDLIM7/FN1/IL18R1/TNFSF4/C1QB/PTPN13/SYK/CSF1R/NR4A1/CSF2/CSF2RA/PLAU/MSR1/FES/NR3C1/BCL2L1/SLC31A1/JDP2/TSPO/IL1RN/CLEC7A/FCER1G/DAB2/IL18/CYBB/CD68/KEAP1/CCL2/BTK/CYBA/HCK/CLEC5A/ACP5/MMP9/CD72/AKT1/MAPK1/STAT3/CD33/P2RY10/PIN1/GADD45A/JUN/TFEC/KLF4/ESR2/A2M/GSTP1/SPHK1/IRF4/CTSK/FCGR1A/MAP1S/TYROBP/OSM/TREM1/CSF2RB/TLR4/MNDA/SCARB2/SERPINB1/LY96/PTPRC/LMO2/CD14/CTSS/CBFA2T3/BLNK/CD80/FLT3/RARA,up,FALSE
HIF1A,HIF1A,TF_Targets,Tcon,SF_vs_PB_Tcon,2.1998358,0.457135077,8.50352673e-14,1.02042321e-11,302,147,CCL5/CDKN1A/SDC4/DDIT4/CXCR4/FURIN/S100A11/KDM5B/PPARG/ALOX5AP/LGALS3/LDHA/CCL4/EIF4EBP1/PRNP/CD44/PLAUR/BHLHE40/ANG/TNF/PGK1/NAMPT/ENO1/VLDLR/IL10/ZNF267/VIM/GPR35/GAPDH/CTSD/PGAM1/BSG/TXN/ANKRD37/GK/VMP1/NDRG1/TIMP2/CASP3/TIMP1/SOCS1/FN1/NTRK2/PKM/CAPG/SLC2A3/MIF/NR4A1/VEGFA/LGALS1/S100A4/PLAU/SPP1/THBS1/EPAS1/RAC1/PPP5C/NR3C1/BCL2L1/NCOR2/NRP2/MLH1/HSPA1A/TWIST1/FSCN1/EBP/GSN/CYBB/CCL2/SLC8A1/SLC2A1/PPARA/HIF1A/TCIRG1/MMP9/BID/QSOX1/CD151/ITGA5/AKT1/NEDD9/TFRC/MAPK1/STAT3/ID2/NEDD8/FOXP3/DEFB1/JUN/SERPINE1/SRC/FECH/ABCB1/ENO2/ESR2/BNIP3L/CEBPA/MATK/SPHK1/PAK1/AURKA/HSPA1B/FASN/PFKFB3/HMOX1/HBEGF/TLR4/SLC29A1/SH3BP2/APH1A/PTK6/PLAT/EEF1A2/WSB1/BHLHE41/ATP13A2/NBN/GLB1/MDM2/MICA/MUC1/HK2/MMP15/SLC11A1/WDR83/ARNT/CDC25A/FLT1/MST1R/ITGB2/TLR2/CD36/DDX3X/FOXM1/MMP2/ALDOA/XPC/UCP2/HMOX2/BRCA1/RBMS1/MCL1/KDM2B/NDRG2/APC/PPFIA4/ADM,up,FALSE
STAT1,STAT1,TF_Targets,Tcon,SF_vs_PB_Tcon,2.26641684,0.48371153,1.2604497e-13,1.2604497e-11,237,94,CCL5/CDKN1A/IFNG/CTSB/PPARG/UPP1/CCL3/LGALS3/CTSL/MAPKAPK2/MAN1A1/IFI6/IFNGR1/CEBPD/ISG15/FASLG/PRF1/IFI35/ICAM1/PLSCR1/MX1/TNF/CSF1/ETV7/LAP3/IL10/VIM/S100A10/TBX21/CREM/CD86/MYD88/CLU/FGL2/SBNO2/CIITA/TAP1/IRF7/CCR1/ACSL1/RUNX3/IGFLR1/OAS1/BCL6/EIF2AK2/CASP3/TIMP1/GFI1/FAS/MVP/HTRA1/VANGL1/SOCS1/RHOA/C1QB/TRIM25/IFI30/MSR1/IFI27/TNFRSF1A/FSCN1/POU3F1/CCL2/PPARA/MMP9/AKT1/MAPK1/STAT3/CLIC2/FOXP3/GADD45A/CXCL10/JUN/ABCB1/HLA-A/KLF4/IL21/TLR8/A2M/TP73/FOS/HAMP/FCGR1A/RELA/BST2/OSM/PML/FBXO5/MAP1LC3B/AIM2/HMOX1/HMGB1/LY96/ZFP36,up,FALSE
CEBPB,CEBPB,TF_Targets,Tcon,SF_vs_PB_Tcon,2.13844402,0.448955998,2.33334134e-12,2.00000686e-10,274,97,CCL5/CDKN1A/CCR5/IFNG/RBPJ/DDIT4/GADD45G/CXCR4/FURIN/PPARG/ALOX5AP/CCL3/CEBPD/CCL4/LDLR/CD44/FASLG/ICAM1/CDKN2A/TNF/ATP1B1/VLDLR/IL10/PRDM1/EGR2/CIITA/KRAS/IL15/CCL20/SCD/BAD/PTTG1IP/SPI1/ITGAX/PCK2/FAS/DAPK1/CSRP1/ATF3/SOCS1/KAT2B/PTPN13/LRPAP1/CSF1R/NR4A1/PTHLH/ANXA5/CSF2/ALDH2/GNLY/SNCA/MSR1/SPP1/NR3C1/BCL2L1/PTGS1/IL1RN/DDIT3/TNFRSF1A/EBP/TIMM17A/SH2D1A/YWHAE/CCL2/BTK/CAST/ITGA5/PSMD10/AKT1/MAPK1/STAT3/MAFB/ID2/CEBPG/GADD45A/ABCB1/KLF4/C3/TLR8/CEBPA/A2M/GSTP1/FOS/IRF4/HAMP/DPP3/RELA/CTSC/PML/PTK2B/MAP1LC3B/UBR2/ABCC3/LY96/ACTA2/ZFP36/CDC45,up,FALSE
SP3,SP3,TF_Targets,Tcon,SF_vs_PB_Tcon,2.10981103,0.443531803,5.32911048e-12,3.72833223e-10,271,106,F2R/CDKN1A/IFNG/APOBEC3G/CTSB/NOTCH1/TYMP/CD74/IGFBP4/CTSL/PTTG1/LMNA/LDLR/CD44/PDGFA/FASLG/PLAUR/ITGA3/CDKN2A/ANG/TNF/ITGA2/ATP1B1/CSF1/TGFBI/BMPR2/IL10/VIM/BAK1/PRDM1/UCP3/FGL2/BSG/KRAS/TIMP2/OAS1/EIF2AK2/SPI1/ITGAX/PCYT1A/SERPINH1/TIMP1/FAS/SGK1/PDLIM7/ATF3/EMC7/PKM/SLC2A3/VEGFA/HHEX/PLAU/TCN2/DMD/EPAS1/DNASE2/TSPO/SQSTM1/PTGS1/PSAP/CCL2/SLC2A1/BTK/ATP2A2/ATP2A3/ITGA5/ITGAV/TFRC/MAPK1/CD83/ACLY/FOXP3/PAPSS2/SRC/ABCB1/GLTP/ABCA2/CEBPA/ETF1/UBC/KNTC1/CFLAR/PPP1R14A/AKR1C3/CENPW/RELA/HSPA1B/FASN/NQO2/FKBP1B/FKBP1A/LCAT/PDCD4/HBEGF/ABCC3/APBA1/ABCC1/CD14/PLAT/MMP14/TNIP1/ODC1/LTC4S/SPARC/AXL/TNFRSF4,up,FALSE
EGR1,EGR1,TF_Targets,Tcon,SF_vs_PB_Tcon,2.18485374,0.467007046,5.59249835e-12,3.72833223e-10,234,94,IL2RB/F2R/CDKN1A/CCR5/IFNG/DUSP4/SLC6A6/CTNNA1/PPARG/CD74/ALOX5AP/CTSL/IFNGR1/CCL4/LDLR/CD44/PDGFA/FASLG/PLAUR/ICAM1/TNF/CSF1/PGK1/BCL2L11/PRDM1/GAPDH/EGR2/KRAS/IL15/TAP1/NDRG1/TIMP2/TIMP1/FAS/SGK1/ATF3/CD82/IGFBP6/SOCS1/KAT2B/FN1/CSF1R/PER1/NR4A1/VEGFA/MAP1LC3A/PLAU/SPP1/THBS1/NR3C1/SPINT1/SLC31A1/CLEC7A/EGR1/FCER1G/GSN/EP300/CCL2/SLC8A1/HIF1A/RRM2B/ATP2A2/MMP9/RAD51/CHGB/AKT1/TCF4/ID2/PIN1/GADD45B/FOXP3/GADD45A/SERPINE1/SRC/ABCB1/KLF4/ABCA2/ENG/CAV1/UBC/TP73/FOS/TNFRSF1B/SLC4A2/CHRNE/RELA/PTP4A1/OSM/ALAS1/HMOX1/HBEGF/POR/ACTA2/PSEN2,up,FALSE
PPARG,PPARG,TF_Targets,Tcon,SF_vs_PB_Tcon,2.18888912,0.46842385,1.03339613e-11,5.80848933e-10,232,82,CCL5/CDKN1A/IFNG/CCL3/CTSL/KLF6/DDAH2/SREBF2/APMAP/LDLR/CD44/FASLG/TBXAS1/ICAM1/CDKN2A/TNF/CSF1/PGK1/PEA15/NAMPT/VLDLR/IL10/CD86/MYD88/UCP3/CIITA/CCR2/PFKP/GK/NFKBIB/CCL20/VDAC1/ACSL1/NDRG1/SCD/BAD/S100A2/FAS/SGK1/DBI/SLC27A4/FN1/SYK/PKM/MIF/VEGFA/MSR1/MAF/SPP1/NR3C1/BCL2L1/HSPA1A/OLR1/DDIT3/EGR1/YWHAE/CCL2/SLC2A1/PPARA/CYBA/APOE/ATP2A2/MMP9/MAPK1/STAT3/MCM7/CD83/FOXP3/GADD45A/SERPINE1/ARRDC3/KLF4/PON2/CEBPA/CAV1/APOBR/CFLAR/PPP1R14A/ADIPOR2/FOS/CIC/PLIN2,up,FALSE
