population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,1,GOBP_TAXIS,Taxis,up,2.32382496,0.483936556,1.66592573e-16,2.45807342e-13,4.94139202e-14,GO_BP,296,124,0.418918919
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,2,GOBP_MYELOID_LEUKOCYTE_ACTIVATION,Myeloid Leukocyte Activation,up,2.4794912,0.542167773,5.3755297e-16,5.28772938e-13,1.4461425e-13,GO_BP,195,82,0.420512821
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,3,GOBP_REGULATION_OF_T_CELL_ACTIVATION,Regulation of T Cell Activation,up,2.20616306,0.453822215,2.34005119e-14,1.97299744e-11,5.63952336e-12,GO_BP,334,112,0.335329341
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,4,GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,Positive Regulation of Cell Adhesion,up,2.14109948,0.43742243200000003,4.73486957e-14,3.49315003e-11,1.11781574e-11,GO_BP,359,131,0.364902507
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,5,GOBP_LEUKOCYTE_CELL_CELL_ADHESION,Leukocyte Cell Cell Adhesion,up,2.12803045,0.434543072,8.1990347e-14,5.37674476e-11,1.89692867e-11,GO_BP,361,111,0.307479224
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,6,GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION,Regulation of Leukocyte Proliferation,up,2.3428281,0.507986177,1.32131742e-13,7.79841539e-11,2.83055553e-11,GO_BP,208,89,0.427884615
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,7,GOBP_REGULATION_OF_HEMOPOIESIS,Regulation of Hemopoiesis,up,2.1154676,0.433557085,1.89297997e-13,1.0156698e-10,3.98145315e-11,GO_BP,347,116,0.334293948
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,8,GOBP_MYELOID_CELL_DIFFERENTIATION,Myeloid Cell Differentiation,up,2.11925796,0.433998104,2.10306685e-13,1.03435838e-10,4.34433523e-11,GO_BP,350,125,0.357142857
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,9,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,Antigen Processing and Presentation,up,2.56632613,0.618830116,3.99192237e-13,1.81233276e-10,7.96182034e-11,GO_BP,99,59,0.595959596
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,10,GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,Leukocyte Mediated Immunity,up,2.14028381,0.442076237,5.29134936e-13,2.19740322e-10,1.02017216e-10,GO_BP,321,126,0.392523364
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,11,GOBP_CYTOPLASMIC_TRANSLATION,Cytoplasmic Translation,down,-3.38237534,-0.715280263,3.70529876e-38,2.18686733e-34,7.14381602e-35,GO_BP,158,91,0.575949367
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,12,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,Negative Regulation of Syncytium Formation by Plasma Membrane Fusion,down,-3.25232607,-0.855410593,5.8337556399999994e-24,1.72154129e-20,3.0674947900000005e-21,GO_BP,47,41,0.872340426
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,13,GOBP_RIBOSOME_BIOGENESIS,Ribosome Biogenesis,down,-2.50461209,-0.489781752,2.80823214e-20,5.5247286999999996e-17,1.2316065299999999e-17,GO_BP,295,115,0.389830508
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,14,GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,Regulation of Syncytium Formation by Plasma Membrane Fusion,down,-2.91057314,-0.729643341,3.5389552e-16,4.17738272e-13,1.02346584e-13,GO_BP,59,42,0.711864407
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,15,GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,Ribosomal Small Subunit Biogenesis,down,-2.59932041,-0.586304852,5.58472522e-13,2.19740322e-10,1.05908363e-10,GO_BP,104,44,0.423076923
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,16,GOBP_RRNA_PROCESSING,rRNA Processing,down,-2.28060244,-0.463351554,8.21363244e-13,2.85157992e-10,1.48461406e-10,GO_BP,213,71,0.333333333
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,17,GOBP_MYOBLAST_FUSION,Myoblast Fusion,down,-2.65632414,-0.645942879,6.04404492e-12,1.23006735e-9,8.42379658e-10,GO_BP,69,42,0.608695652
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,18,GOBP_STRIATED_MUSCLE_CONTRACTION,Striated Muscle Contraction,down,-2.3661057,-0.507717149,3.68656859e-11,6.59337207e-9,4.5368325e-9,GO_BP,143,55,0.384615385
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,19,GOBP_RRNA_METABOLIC_PROCESS,rRNA Metabolic Process,down,-2.02385904,-0.40185879,1.01731871e-9,1.07218125e-7,8.59003126e-8,GO_BP,256,74,0.2890625
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,20,GOBP_SYNCYTIUM_FORMATION,Syncytium Formation,down,-2.39831484,-0.568027521,2.73729183e-9,2.41704162e-7,2.03466731e-7,GO_BP,79,42,0.53164557
